TripID,ScooterID,StartTime,EndTime,StartLatitude,StartLongitude,EndLatitude,EndLongitude,TripDistance
e3f5feda-4ce0-41eb-9697-c791e6a88253,5f4ecb2d-0880-4bf1-854c-91183d63f300,10/6/18 11:40,10/6/18 12:42,38.25,-85.75,38.25,-85.76,4.85
a10a0ac5-60c3-4a48-bcce-dd26cb09f2e0,07208111-b9b2-49ce-9834-8db997e93258,10/6/18 11:40,10/6/18 12:42,38.25,-85.75,38.25,-85.76,4.18
3320338d-5ae4-4d89-be9e-c5338a8afd19,b671e007-09d5-48ee-b348-301dabe3017a,10/6/18 11:40,10/6/18 11:53,38.25,-85.71,38.26,-85.72,1.18
d28af787-f8a9-4698-bc20-f23660a10c4e,39724ca6-05a6-4acd-83eb-7c7e90b37b34,10/6/18 11:40,10/6/18 11:54,38.25,-85.76,38.25,-85.74,1.3
df42a09e-f0c0-4098-9d96-7f16326373d8,7ba03898-7956-4f67-bd68-78c9dc99dc85,10/6/18 11:41,10/6/18 11:47,38.25,-85.75,38.26,-85.76,0.37
7c0f2124-7251-44c2-a501-cb6507fd8566,0558dae3-7185-4d6e-8cf7-1993aa08ee23,10/6/18 11:43,10/6/18 12:15,38.25,-85.76,38.25,-85.76,1.93
0a5c939a-def8-4d61-8816-5ae70affcceb,71991508-a896-40b6-8d01-1bf0bc166f2c,10/6/18 11:43,10/6/18 11:52,38.25,-85.76,38.25,-85.75,0.81
abf30930-d958-47f0-b842-3a254a7a5bda,83cc60dd-2323-4e12-97c6-73010a061bf9,10/6/18 11:44,10/6/18 12:07,38.25,-85.76,38.25,-85.74,1.43
f660a8cc-cf9d-4d61-a3c0-d8b2b90dc75a,15c1a26b-10bd-4ab2-917a-8904390f0674,10/6/18 11:44,10/6/18 12:15,38.25,-85.76,38.25,-85.76,1.8
6a2afe52-3e49-434b-805d-53a5bd427aa1,d9ddf0b8-6c8e-482e-aa28-213ed5c4b9df,10/6/18 11:44,10/6/18 11:45,38.26,-85.75,38.26,-85.75,0
43341e46-b7b0-4d74-902a-dcd0b32fdc12,c1e4e5d6-a2a1-4415-8c9c-e03eb3a9316a,10/6/18 11:44,10/6/18 11:46,38.23,-85.71,38.23,-85.71,0
bd30c9cd-dcba-4422-81a2-9b94fb090ad4,9f6c6840-e7c5-4849-9d58-32126ae84446,10/6/18 11:45,10/6/18 12:08,38.25,-85.72,38.25,-85.72,1.5
c19e406f-32a5-458a-b897-be87695d23c6,d0ff5259-f2c3-45c3-89bb-33bdf41ceeb0,10/6/18 11:45,10/6/18 12:05,38.22,-85.69,38.22,-85.70,0.88
c770a6f7-29cc-4ca3-9a43-da641fc0d782,10ca2612-4b86-4348-ae19-f234d7a0be0a,10/6/18 11:46,10/6/18 11:53,38.25,-85.75,38.25,-85.76,0.36
5b7293ad-f106-40a9-8f5a-993f71d725a2,b085acfa-c478-463b-bf23-a006d974bbef,10/6/18 11:48,10/6/18 11:48,38.23,-85.70,38.23,-85.70,0
5f6f9041-523e-4f2c-904a-866a33201c4e,889c645c-9e51-4674-84ad-a411d1bede24,10/6/18 11:48,10/6/18 12:33,38.24,-85.72,38.26,-85.75,2.55
8bb6a451-cabe-429a-91c0-4c6fb29ceac7,fc11a0d2-13ae-404d-ae52-f43c3c633e12,10/6/18 11:48,10/6/18 12:31,38.22,-85.69,38.22,-85.69,4.88
b6a15e7c-ad37-4b77-a453-58a4b4c089f0,eaa1273a-ed60-4d45-8b94-3b195d1e41f8,10/6/18 11:49,10/6/18 12:05,38.23,-85.70,38.24,-85.70,1.99
3d9a7e8c-13f8-457b-a80e-18182e78104a,bae43dee-cb81-4f84-9839-4c790f520db7,10/6/18 11:51,10/6/18 11:59,38.26,-85.76,38.25,-85.75,0.5
8ca948d7-f276-4e79-aa53-795f7d670a44,7ba03898-7956-4f67-bd68-78c9dc99dc85,10/6/18 11:53,10/6/18 11:57,38.26,-85.76,38.26,-85.76,0
f3adea43-08f5-4677-94bb-58c6280e5f23,a593f486-5038-4e23-b51e-fc069c37111c,10/6/18 11:53,10/6/18 12:51,38.25,-85.75,38.25,-85.76,7.77
c07b78b9-226e-4e72-8fe3-0add81139fe8,0f18529e-008d-4cb1-be8a-957af58a0d2f,10/6/18 11:54,10/6/18 11:59,38.25,-85.76,38.26,-85.76,0.25
1447b4bf-0ca2-4cbc-9561-d6281f863d78,7b55437a-4dea-4b4c-bb78-ee6afff8ef92,10/6/18 11:57,10/6/18 12:34,38.25,-85.75,38.25,-85.76,0.75
8c603c16-743d-4024-a106-908eac0964a6,d9ddf0b8-6c8e-482e-aa28-213ed5c4b9df,10/6/18 11:57,10/6/18 12:09,38.26,-85.75,38.26,-85.75,1.59
41c8ddd9-d5f9-46d5-942d-16116249b6fc,10ca2612-4b86-4348-ae19-f234d7a0be0a,10/6/18 11:57,10/6/18 12:25,38.25,-85.75,38.24,-85.72,2.55
5c276afe-00eb-4109-ac74-094b1f5de361,ee3e3fca-5bb3-4d96-9253-e101f6132052,10/6/18 11:58,10/6/18 12:16,38.24,-85.72,38.23,-85.76,2.96
e2503a4e-ac3e-4123-8caa-a4dfafd7e4e7,c5a3b584-61f7-480a-8dbc-70d5bcb7a1c3,10/6/18 11:59,10/6/18 12:01,38.26,-85.76,38.26,-85.76,0
ccd0eaba-af5c-428b-b505-089dd83a3c61,fffeaf01-6c1d-453a-af91-96e99cd30f77,10/6/18 12:00,10/6/18 12:01,38.25,-85.74,38.25,-85.74,0
405f0ac4-5827-44d3-af26-eb89a4da7534,b0d0ea58-f0be-47bd-8434-f4231dde8902,10/6/18 12:00,10/6/18 12:07,38.25,-85.76,38.26,-85.76,0.49
7a9d8c36-888a-41cb-8312-d0c68a7facb0,52141050-912b-42fb-84e9-60b910d83a36,10/6/18 12:00,10/6/18 12:25,38.25,-85.75,38.24,-85.72,2.3
f889f505-d14f-410f-8fd3-01f0c0e25f6e,0f18529e-008d-4cb1-be8a-957af58a0d2f,10/6/18 12:00,10/6/18 12:25,38.25,-85.75,38.24,-85.72,2.3
b2bbe2d7-d2c6-4230-8509-95f138a5e625,b35da854-aeae-46fe-895d-b155370c137b,10/6/18 12:00,10/6/18 12:05,38.26,-85.76,38.26,-85.76,0.06
a4b8620d-cb81-413a-b6ef-1ee0426f408b,c984298f-dba6-4023-bad7-12403ad3b0b8,10/6/18 12:00,10/6/18 12:23,38.24,-85.73,38.24,-85.73,1.62
56869477-427a-46bd-ae3b-b077b4415d6d,34ac8bd0-7897-4228-9af3-e24f3a32cb05,10/6/18 12:01,10/6/18 12:26,38.25,-85.75,38.24,-85.72,2.35
028edb52-a117-4e7c-95bd-5d463868bf91,2f9d457d-586f-4829-b2cd-65e1134db05f,10/6/18 12:01,10/6/18 12:09,38.25,-85.75,38.25,-85.74,0.81
13ec50c9-4aca-4230-947b-e0e7d4298f8c,67fd38a7-d5a8-43ce-9eb9-9d3939a185a6,10/6/18 12:01,10/6/18 12:09,38.25,-85.75,38.25,-85.74,0.87
95a2ca41-04bd-4bb8-9fd0-bd7591672259,49f7cf3b-b063-42ff-ac64-b691f9cabeca,10/6/18 12:02,10/6/18 12:07,38.25,-85.76,38.26,-85.76,0.51
18cb5ed5-de0c-4b06-855e-345b13b4fe99,556aeb48-3d8c-4793-af69-c6a30ad60611,10/6/18 12:02,10/6/18 12:34,38.25,-85.75,38.25,-85.76,0.75
16f4b527-73f9-4faa-b2f8-100c599318ab,1874659d-61a0-4a47-b36b-1abb9a22d3d7,10/6/18 12:02,10/6/18 12:10,38.24,-85.72,38.24,-85.72,0.31
2f8c7178-19c7-4981-976c-b912079e233c,998633aa-67f7-4140-865e-0bcaab11799b,10/6/18 12:03,10/6/18 12:14,38.25,-85.74,38.24,-85.74,1.99
ec77c52a-afcf-43c7-8934-8f378fef8f90,09fbde5f-da44-4e29-9a00-825f193c5332,10/6/18 12:03,10/6/18 12:15,38.24,-85.72,38.25,-85.73,0.68
66cec381-412e-40f7-a567-8ac61964858d,623de3f7-ea5f-4e99-ba8c-57ef2f7f093c,10/6/18 12:03,10/6/18 12:39,38.25,-85.74,38.25,-85.75,2.8
32ec8d8f-21ec-4e5f-adb5-47e9f16df202,7fdc9089-6568-4289-81c1-4cb31b7da02e,10/6/18 12:04,10/6/18 12:07,38.22,-85.69,38.22,-85.69,0.37
2129d054-7513-4df7-b90e-9c413b22177f,71991508-a896-40b6-8d01-1bf0bc166f2c,10/6/18 12:05,10/6/18 12:08,38.25,-85.75,38.25,-85.75,0
37284e4c-cabb-42a2-98c6-9a3e87441389,2427fd72-a0af-42b3-a754-7d375cf9b1d7,10/6/18 12:06,10/6/18 14:20,38.25,-85.75,38.24,-85.72,8.76
49b0d207-2d6a-4dcd-86ee-62439cc207c0,69898951-b04b-41f8-8a3c-e2a12fbaeace,10/6/18 12:06,10/6/18 12:15,38.24,-85.72,38.25,-85.73,0.62
3bb06d16-b9e3-4181-8dfa-eb376008cb8b,0a2f200d-827e-4350-bed2-e6b405ef17a8,10/6/18 12:07,10/6/18 12:30,38.26,-85.76,38.26,-85.75,1.74
06f70f80-e534-4b03-b566-df358c86345d,6d4c326c-fe6a-4343-8178-7ef9cd22cbbe,10/6/18 12:09,10/6/18 12:29,38.24,-85.72,38.24,-85.72,1.21
16a98d67-8c8f-4f6e-b49a-b231dfc68d1a,02d24631-ad55-43f4-a494-b3624c2800e4,10/6/18 12:09,10/6/18 12:31,38.22,-85.69,38.22,-85.70,3.04
d25df3f6-a7f7-4770-8cc8-d909fb4722c6,bae43dee-cb81-4f84-9839-4c790f520db7,10/6/18 12:09,10/6/18 12:16,38.25,-85.75,38.25,-85.75,0.06
4474329f-1063-48aa-94f1-f6e83c4e2a7e,b35da854-aeae-46fe-895d-b155370c137b,10/6/18 12:10,10/6/18 12:14,38.26,-85.76,38.26,-85.76,0.09
29b24596-93e1-40c0-839b-265e8c2abea1,5c713164-f278-47e0-b3d2-7184add4e427,10/6/18 12:11,10/6/18 12:30,38.26,-85.76,38.25,-85.75,2.06
0a17cd67-78af-41e2-ad68-42bacf2e49ca,a5a7cf59-8579-4113-ba43-b00a04cffdaa,10/6/18 12:11,10/6/18 12:18,38.25,-85.75,38.25,-85.75,0
9b29b200-b69a-4c63-84df-bbe10341424e,71991508-a896-40b6-8d01-1bf0bc166f2c,10/6/18 12:13,10/6/18 14:20,38.25,-85.75,38.24,-85.72,8.26
25610db1-4079-4d99-a8f5-0f8ba798635e,92c4560f-f062-4986-bf26-3cbaac823f42,10/6/18 12:14,10/6/18 12:32,38.24,-85.72,38.24,-85.70,1.62
3c11744f-1e63-447c-adc4-0a156ce7e0f5,d9ddf0b8-6c8e-482e-aa28-213ed5c4b9df,10/6/18 12:16,10/6/18 12:22,38.26,-85.75,38.26,-85.75,0.54
7a366ec3-cfcc-4f6e-b9da-f1b02c42fa13,5f254891-3db3-47ec-8b53-60996e5c2646,10/6/18 12:17,10/6/18 12:28,38.26,-85.76,38.26,-85.77,0.71
f12554f0-7e36-4e61-ae4d-b3acf4107ef9,bae43dee-cb81-4f84-9839-4c790f520db7,10/6/18 12:18,10/6/18 14:20,38.26,-85.75,38.24,-85.72,7.95
ce861b2b-cfb6-4700-ad97-d8c6cf5a1da3,2e5cb95d-d637-4c4a-954c-664aed865cf2,10/6/18 12:18,10/6/18 12:33,38.25,-85.74,38.26,-85.74,1.68
90251a35-eb64-4e96-844c-bf709e4effb8,d7afc2e6-28c8-45ae-ad98-9856baa8dec8,10/6/18 12:18,10/6/18 12:42,38.25,-85.75,38.26,-85.76,3.06
70bca0db-93e6-4ace-bfab-d3f9982047c8,4a266140-0aec-462d-817b-11343a35f059,10/6/18 12:20,10/6/18 12:34,38.25,-85.74,38.25,-85.74,1.7
8b729bb7-0071-414c-a2fc-b54182a0ce6c,a5a7cf59-8579-4113-ba43-b00a04cffdaa,10/6/18 12:20,10/6/18 12:42,38.25,-85.75,38.26,-85.76,2.8
f085f910-2d4b-4c76-aeaf-c4f019e02b90,7fdc9089-6568-4289-81c1-4cb31b7da02e,10/6/18 12:21,10/6/18 12:25,38.22,-85.69,38.22,-85.69,0.31
fc9c193d-3de1-4c65-86cd-3538276d3329,304760d5-cfbe-441d-b3c7-71ab17378925,10/6/18 12:21,10/6/18 12:35,38.26,-85.74,38.25,-85.74,1.08
16ec3a14-fa7b-4000-919a-7e065798356d,5b7d485b-f1f6-4144-b834-86b16657ec00,10/6/18 12:21,10/6/18 12:48,38.23,-85.73,38.24,-85.72,2.68
ed04d9ba-b024-4870-9d03-208eb75f3c1e,c6afd2f6-6aad-4808-8c04-c4244f9964fe,10/6/18 12:22,10/6/18 12:47,38.23,-85.73,38.24,-85.72,2.71
f666eb0c-9d4f-405f-b28d-eb3fd8a7c5de,b35da854-aeae-46fe-895d-b155370c137b,10/6/18 12:22,10/6/18 13:13,38.26,-85.76,38.26,-85.75,2.13
46873e1e-cbaa-4c9e-a1e5-128957c72abc,1c906cec-cd75-499f-ab2b-673269be1c1d,10/6/18 12:22,10/6/18 12:52,38.26,-85.75,38.26,-85.75,3.6
34d4f8c9-2d2e-44ef-af5b-094889034d92,39724ca6-05a6-4acd-83eb-7c7e90b37b34,10/6/18 12:23,10/6/18 12:32,38.25,-85.74,38.25,-85.75,0.87
7d1f2a11-0a7e-4bc7-ac40-1f5fe6258803,39a540f0-d204-4952-8d8d-d107aef3f5ae,10/6/18 12:23,10/6/18 12:49,38.25,-85.76,38.27,-85.81,3.91
fd66f972-7950-4fc2-af9e-e0d945646492,83cc60dd-2323-4e12-97c6-73010a061bf9,10/6/18 12:23,10/6/18 12:32,38.25,-85.74,38.26,-85.75,0.93
3fd378a8-1de8-4fb8-8386-9922383e165a,b671e007-09d5-48ee-b348-301dabe3017a,10/6/18 12:27,10/6/18 12:38,38.26,-85.72,38.25,-85.70,0.62
de82c44f-831b-4f67-8d0d-040cb7f88130,4c4ae433-d1a4-43e5-802b-c96adea54da9,10/6/18 12:27,10/6/18 12:38,38.26,-85.72,38.25,-85.70,0.75
fb6cecf9-afa9-4535-a649-d3b993e454a5,0f18529e-008d-4cb1-be8a-957af58a0d2f,10/6/18 12:32,10/6/18 12:52,38.24,-85.72,38.24,-85.72,0.68
25108a77-a4c5-4d16-95f9-34b76a1b55ae,c984298f-dba6-4023-bad7-12403ad3b0b8,10/6/18 12:33,10/6/18 12:39,38.24,-85.73,38.25,-85.73,0.68
a01e7753-9a6d-4be6-a03c-b2d9b0a11f60,eaa1273a-ed60-4d45-8b94-3b195d1e41f8,10/6/18 12:33,10/6/18 12:47,38.24,-85.70,38.24,-85.72,1.37
26876c9b-4050-424b-9ce8-165ac723511e,889c645c-9e51-4674-84ad-a411d1bede24,10/6/18 12:34,10/6/18 13:00,38.25,-85.74,38.24,-85.71,5.03
28820b43-16e0-40eb-996c-a2518d7073b0,52684342-f03f-4ab7-bedd-0406e72b4c40,10/6/18 12:35,10/6/18 13:31,38.25,-85.74,38.25,-85.74,2.3
f7002411-a4e7-45f5-b9d0-24a4c7cd7f2c,67fd38a7-d5a8-43ce-9eb9-9d3939a185a6,10/6/18 12:39,10/6/18 12:54,38.25,-85.74,38.25,-85.76,1.72
6705a472-993b-48e5-9d79-f0a1290f3005,39724ca6-05a6-4acd-83eb-7c7e90b37b34,10/6/18 12:39,10/6/18 12:46,38.26,-85.75,38.26,-85.76,0.55
db3dbe14-d185-470f-9320-fc4716f2f3e5,83cc60dd-2323-4e12-97c6-73010a061bf9,10/6/18 12:39,10/6/18 12:46,38.26,-85.75,38.26,-85.77,0.81
b43fb5a1-2038-4d87-9c10-17c5749b4850,1b384001-70ab-471f-b972-d244a57ab628,10/6/18 12:40,10/6/18 12:54,38.25,-85.74,38.25,-85.76,1.43
70de2a54-4bab-454f-b60e-d51ba7534d9d,7b55437a-4dea-4b4c-bb78-ee6afff8ef92,10/6/18 12:40,10/6/18 13:12,38.25,-85.76,38.25,-85.75,0.87
50d1f224-134d-4d2e-929d-c36843d22612,bf9a5882-49f9-46f6-aca0-94474e0a3041,10/6/18 12:40,10/6/18 13:32,38.25,-85.74,38.25,-85.74,4.6
1d7bd66d-6eb6-4c58-9e7d-77ff231fca44,9f6615fe-7665-45df-abe5-a8aadaa34ab4,10/6/18 12:40,10/6/18 12:47,38.23,-85.71,38.24,-85.72,0.81
167a687a-4ccf-4dbb-a8bf-edcf2e3ca132,2f9d457d-586f-4829-b2cd-65e1134db05f,10/6/18 12:41,10/6/18 12:54,38.25,-85.74,38.25,-85.76,1.62
8063b535-16a5-4f98-ae7a-cb53e91a47d7,9885ab38-bb11-42bd-ad1d-e66336922fb5,10/6/18 12:41,10/6/18 12:49,38.26,-85.76,38.26,-85.75,0.75
20da11bd-f0a9-4567-88ce-c06f13794fb1,0558dae3-7185-4d6e-8cf7-1993aa08ee23,10/6/18 12:42,10/6/18 12:51,38.25,-85.75,38.25,-85.75,0.87
f6511a43-7b65-49f3-99ed-99788c480e43,68f2da37-3f78-4721-a188-3e805ed954cc,10/6/18 12:42,10/6/18 12:51,38.25,-85.75,38.25,-85.75,0.93
3e0f6b8f-fa53-4c01-820a-1afbbe31148d,9b555b61-1aca-414b-89e2-2dba4ec7b4d1,10/6/18 12:43,10/6/18 12:46,38.23,-85.70,38.23,-85.70,0
871e8a71-102b-4c97-ae1a-28c3584144e1,15c1a26b-10bd-4ab2-917a-8904390f0674,10/6/18 12:43,10/6/18 12:48,38.25,-85.75,38.25,-85.75,0.25
7bb7a60f-0400-443c-bfe1-91ee629ade21,4c4ae433-d1a4-43e5-802b-c96adea54da9,10/6/18 12:43,10/6/18 12:43,38.25,-85.70,38.25,-85.70,0
dbfce047-41c3-4fc9-8260-68b27fe2311b,b671e007-09d5-48ee-b348-301dabe3017a,10/6/18 12:44,10/6/18 13:13,38.25,-85.70,38.25,-85.69,0.87
30736aac-14a4-462f-a697-bcf8a8b16502,556aeb48-3d8c-4793-af69-c6a30ad60611,10/6/18 12:44,10/6/18 13:12,38.25,-85.76,38.25,-85.75,0.81
ba7ce94a-70cd-43bb-95d5-adc1cd201e60,2e5cb95d-d637-4c4a-954c-664aed865cf2,10/6/18 12:45,10/6/18 12:52,38.26,-85.74,38.26,-85.74,0.25
55cb5f52-21a3-488a-bb7e-de9c3b8d7ebe,048f61ec-03a6-41bf-aae4-fa3ed2e71261,10/6/18 12:45,10/6/18 12:53,38.25,-85.75,38.26,-85.76,0.75
25c9624c-d806-4f93-b251-438e7fa1c4a8,10ca2612-4b86-4348-ae19-f234d7a0be0a,10/6/18 12:45,10/6/18 13:01,38.24,-85.72,38.24,-85.72,1.08
16071047-a05f-4249-88dd-5519c022443f,bf9d2e5f-1dd2-4dd2-a9a4-040f84415e9c,10/6/18 12:47,10/6/18 13:12,38.22,-85.69,38.25,-85.73,4.04
e0d3f5b3-0a17-40c6-915d-51be052dfe89,623de3f7-ea5f-4e99-ba8c-57ef2f7f093c,10/6/18 12:47,10/6/18 13:19,38.25,-85.75,38.26,-85.76,3.17
abafdf7b-4e34-4df9-a4ba-22e7416aea7f,34ac8bd0-7897-4228-9af3-e24f3a32cb05,10/6/18 12:47,10/6/18 13:42,38.24,-85.72,38.24,-85.73,1.9
9265ce12-1988-415f-aa45-41c68e09fc59,52141050-912b-42fb-84e9-60b910d83a36,10/6/18 12:48,10/6/18 13:42,38.24,-85.72,38.24,-85.72,2.05
4ec0a940-9695-43fc-9f70-ad6196bd46c8,eaa1273a-ed60-4d45-8b94-3b195d1e41f8,10/6/18 12:49,10/6/18 12:52,38.24,-85.72,38.24,-85.72,0
8be3f68b-7c9f-4dd5-8266-d704d2d36dc4,fffeaf01-6c1d-453a-af91-96e99cd30f77,10/6/18 12:49,10/6/18 12:51,38.25,-85.74,38.25,-85.74,0
b0ae21ac-2231-496f-a219-d384c53d9248,e7260504-a524-4bc3-b51d-9a2c158496a5,10/6/18 12:53,10/6/18 13:08,38.25,-85.73,38.26,-85.74,1.26
82106bda-faad-4613-808c-59dcf450253d,5f254891-3db3-47ec-8b53-60996e5c2646,10/6/18 12:53,10/6/18 13:13,38.26,-85.77,38.26,-85.74,1.68
8c286b9b-2183-47fd-86d4-53052e58ce1b,5f4ecb2d-0880-4bf1-854c-91183d63f300,10/6/18 12:54,10/6/18 13:19,38.25,-85.76,38.26,-85.76,2.98
5cd10689-cd32-46dd-8227-270ea8894541,69898951-b04b-41f8-8a3c-e2a12fbaeace,10/6/18 12:55,10/6/18 13:08,38.25,-85.73,38.26,-85.74,1.24
4c97c582-b11b-4595-a31a-fd9ab6949529,c797e5d7-a393-43e5-a818-1c53b04687da,10/6/18 12:56,10/6/18 13:32,38.25,-85.74,38.25,-85.74,3.47
8e7fa42f-83d7-4d5c-b73c-be809dc20b7f,d9ddf0b8-6c8e-482e-aa28-213ed5c4b9df,10/6/18 12:57,10/6/18 13:55,38.26,-85.75,38.25,-85.74,5.18
390e45cc-2173-4b24-a0a5-a1898a3a8086,07208111-b9b2-49ce-9834-8db997e93258,10/6/18 12:58,10/6/18 14:53,38.25,-85.76,38.25,-85.76,7.82
ba524320-61b3-406d-88ab-c3842dec590d,eaa1273a-ed60-4d45-8b94-3b195d1e41f8,10/6/18 13:01,10/6/18 13:31,38.24,-85.72,38.24,-85.72,0
df7d9591-f389-4549-8351-81744fa05c13,39a540f0-d204-4952-8d8d-d107aef3f5ae,10/6/18 13:02,10/6/18 13:22,38.27,-85.81,38.26,-85.78,2.67
3d47f1c5-948a-4fab-b109-42a72c4f1b05,b0d0ea58-f0be-47bd-8434-f4231dde8902,10/6/18 13:03,10/6/18 13:21,38.26,-85.76,38.24,-85.76,1.66
6869f12d-1b69-4278-b811-6bbb7f9fc606,49f7cf3b-b063-42ff-ac64-b691f9cabeca,10/6/18 13:03,10/6/18 13:21,38.26,-85.76,38.23,-85.76,1.96
1379932e-7500-4b75-8bec-907eaa873a9b,5b7d485b-f1f6-4144-b834-86b16657ec00,10/6/18 13:04,10/6/18 14:19,38.24,-85.72,38.24,-85.72,5.34
301902ed-3389-460c-864d-23a1e15c3562,a5a7cf59-8579-4113-ba43-b00a04cffdaa,10/6/18 13:04,10/6/18 13:07,38.26,-85.76,38.26,-85.76,0.06
993b460d-7b1b-4b97-b38c-41f60115234d,8e67720b-5f2d-4ee6-83e0-405568839899,10/6/18 13:04,10/6/18 13:11,38.26,-85.76,38.25,-85.76,0.52
9e827f72-8fd1-46e1-952a-9066ac943abf,3711ecbe-06f9-47e6-9ad8-c08d30ab7d18,10/6/18 13:05,10/6/18 13:11,38.26,-85.76,38.26,-85.76,0.25
cbc51556-30a7-4d54-ba57-8a26cb0e4c71,a593f486-5038-4e23-b51e-fc069c37111c,10/6/18 13:06,10/6/18 13:43,38.25,-85.76,38.25,-85.75,4.29
fb329427-0d62-4e1a-944f-85c5003aea9f,7b868076-3b47-4f8f-967e-08de0a9d4a48,10/6/18 13:06,10/6/18 13:11,38.26,-85.76,38.26,-85.76,0.43
48413fd9-8e04-41e3-95ee-739df539fa15,1c906cec-cd75-499f-ab2b-673269be1c1d,10/6/18 13:07,10/6/18 13:12,38.26,-85.75,38.25,-85.75,0.43
665055e7-7357-4e32-ac4b-e2843c92e3ea,9885ab38-bb11-42bd-ad1d-e66336922fb5,10/6/18 13:08,10/6/18 13:30,38.26,-85.75,38.25,-85.70,3.27
6e31b59b-5e93-43a7-ada7-e02a3ab29dc7,2c34061f-b921-45ed-9f90-cdf66776626e,10/6/18 13:09,10/6/18 13:19,38.24,-85.74,38.23,-85.76,1.43
10440f4f-2ee5-4e2a-9c4d-bebcf08cb008,304760d5-cfbe-441d-b3c7-71ab17378925,10/6/18 13:10,10/6/18 13:11,38.25,-85.74,38.25,-85.74,0
562d4fc3-8754-4073-bbca-7b42cfa41663,0558dae3-7185-4d6e-8cf7-1993aa08ee23,10/6/18 13:11,10/6/18 13:43,38.25,-85.75,38.25,-85.75,3.54
d1e03b2a-0776-4c50-a459-05b296897b97,fffeaf01-6c1d-453a-af91-96e99cd30f77,10/6/18 13:11,10/6/18 13:13,38.25,-85.74,38.25,-85.74,0
57a889df-186b-4c59-9aec-f4d97979fa79,68f2da37-3f78-4721-a188-3e805ed954cc,10/6/18 13:12,10/6/18 13:43,38.25,-85.75,38.25,-85.75,3.6
dc4acda5-bdfe-489d-bd2c-06127ee230f7,4a266140-0aec-462d-817b-11343a35f059,10/6/18 13:12,10/6/18 13:37,38.25,-85.74,38.25,-85.74,0.45
2b2a4e65-c8cc-4a7c-a90d-935695e782eb,67fd38a7-d5a8-43ce-9eb9-9d3939a185a6,10/6/18 13:12,10/6/18 14:33,38.25,-85.76,38.25,-85.76,6.21
d1321195-8bc8-4fac-baba-2570784debf5,1b384001-70ab-471f-b972-d244a57ab628,10/6/18 13:15,10/6/18 14:53,38.25,-85.76,38.25,-85.76,7.95
1a4748e3-8870-4db8-88c2-ad2efaa77b34,0a2f200d-827e-4350-bed2-e6b405ef17a8,10/6/18 13:18,10/6/18 13:55,38.25,-85.75,38.25,-85.74,4.1
1abee249-9801-45be-886d-b6ec1d39ddb7,4ca67ab7-b3dc-428e-8964-711517dcb63f,10/6/18 13:18,10/6/18 13:34,38.24,-85.76,38.25,-85.74,2.33
df8359b7-496f-4e01-af98-ed69cf7f82f4,1c906cec-cd75-499f-ab2b-673269be1c1d,10/6/18 13:19,10/6/18 14:36,38.25,-85.75,38.25,-85.76,6.77
c597e755-1ff1-41a3-8557-a979ba78abdf,b671e007-09d5-48ee-b348-301dabe3017a,10/6/18 13:20,10/6/18 13:46,38.25,-85.69,38.24,-85.72,3.79
652a5238-3c5f-4a55-8d38-850db8d5a51e,c7c1c2d4-e22e-4c60-ad5b-b8d62377baa3,10/6/18 13:20,10/6/18 13:46,38.25,-85.69,38.24,-85.72,3.73
04b5e330-03c1-48ff-a4d7-cf044cc6bc3a,bfee74f2-1a80-45db-a072-a0f79729bbfc,10/6/18 13:21,10/6/18 13:31,38.23,-85.70,38.23,-85.70,0.93
1df60b19-28f0-4c37-b560-3da5754cfc33,3711ecbe-06f9-47e6-9ad8-c08d30ab7d18,10/6/18 13:23,10/6/18 13:28,38.25,-85.76,38.26,-85.76,0.62
298cf394-9a4a-49ff-93ae-cb1314ac88ea,55afb762-f8e9-4fba-ab2a-9969493e9959,10/6/18 13:24,10/6/18 13:44,38.23,-85.71,38.22,-85.75,0
43e04150-8070-47c3-b82a-9298755e4883,7b868076-3b47-4f8f-967e-08de0a9d4a48,10/6/18 13:24,10/6/18 13:28,38.25,-85.76,38.25,-85.76,0.12
ca69692c-767f-42d1-9270-4757d1d0b1ae,2f9d457d-586f-4829-b2cd-65e1134db05f,10/6/18 13:25,10/6/18 14:10,38.25,-85.76,38.26,-85.76,4.23
ef5f3b6a-e690-4136-9979-2d1b3eab70c9,83cc60dd-2323-4e12-97c6-73010a061bf9,10/6/18 13:25,10/6/18 14:10,38.26,-85.77,38.26,-85.76,5.28
fc565d79-90f3-4b71-9d5a-fb1984345393,4f2b3f56-1a5b-422b-a859-5e88f57374be,10/6/18 13:25,10/6/18 13:55,38.23,-85.70,38.23,-85.75,4.16
94a163ef-63a9-487b-ab14-bbcf77a5cf57,c1e4e5d6-a2a1-4415-8c9c-e03eb3a9316a,10/6/18 13:25,10/6/18 13:30,38.23,-85.71,38.23,-85.71,0
9a91cf46-e814-4348-999f-2148a46274cf,45a4d07e-6a78-4339-8d4f-8b4943148494,10/6/18 13:25,10/6/18 14:06,38.23,-85.70,38.24,-85.72,1.43
3ccc16d0-22fe-47f0-9b00-3ff219aeb3d7,39724ca6-05a6-4acd-83eb-7c7e90b37b34,10/6/18 13:26,10/6/18 14:10,38.26,-85.77,38.26,-85.77,4.58
